trace_name,trace_channel,trace_sampling_rate_hz,trace_component_order,trace_start_time,station_code,station_network_code,station_latitude_deg,station_longitude_deg,station_elevation_m,split,trace_chunk,trace_npts,trace_name_original
"bucket8$903,:3,:6000",HH,100.0,ENZ,2019-09-17T00:07:58.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190917_47853_NO
"bucket7$665,:3,:6000",HH,100.0,ENZ,2019-09-17T00:08:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190917_51925_NO
"bucket7$666,:3,:6000",HH,100.0,ENZ,2019-09-17T00:11:58.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190917_71883_NO
"bucket7$667,:3,:6000",HH,100.0,ENZ,2019-09-17T00:01:16.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190917_7679_NO
"bucket8$904,:3,:6000",HH,100.0,ENZ,2019-09-17T00:13:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190917_79880_NO
"bucket7$668,:3,:6000",HH,100.0,ENZ,2019-09-17T00:13:34.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190917_81409_NO
"bucket7$669,:3,:6000",HH,100.0,ENZ,2019-09-17T00:14:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190917_85065_NO
"bucket9$917,:3,:6000",HH,100.0,ENZ,2019-09-18T00:02:56.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190918_17622_NO
"bucket7$670,:3,:6000",HH,100.0,ENZ,2019-09-18T00:00:28.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190918_2870_NO
"bucket7$671,:3,:6000",HH,100.0,ENZ,2019-09-18T00:05:20.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190918_32074_NO
"bucket7$672,:3,:6000",HH,100.0,ENZ,2019-09-18T00:08:05.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190918_48525_NO
"bucket7$673,:3,:6000",HH,100.0,ENZ,2019-09-18T00:09:21.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190918_56129_NO
"bucket7$674,:3,:6000",HH,100.0,ENZ,2019-09-18T00:13:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190918_79021_NO
"bucket7$675,:3,:6000",HH,100.0,ENZ,2019-09-18T00:13:22.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190918_80285_NO
"bucket7$676,:3,:6000",HH,100.0,ENZ,2019-09-19T00:01:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190919_11972_NO
"bucket7$677,:3,:6000",HH,100.0,ENZ,2019-09-19T00:02:29.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190919_14909_NO
"bucket7$678,:3,:6000",HH,100.0,ENZ,2019-09-19T00:06:22.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190919_38263_NO
"bucket8$905,:3,:6000",HH,100.0,ENZ,2019-09-19T00:07:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190919_42746_NO
"bucket7$679,:3,:6000",HH,100.0,ENZ,2019-09-19T00:09:28.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190919_56849_NO
"bucket7$680,:3,:6000",HH,100.0,ENZ,2019-09-19T00:13:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190919_78772_NO
"bucket7$681,:3,:6000",HH,100.0,ENZ,2019-09-19T00:01:19.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190919_7983_NO
"bucket7$682,:3,:6000",HH,100.0,ENZ,2019-09-01T00:00:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190901_3524_NO
"bucket7$683,:3,:6000",HH,100.0,ENZ,2019-09-01T00:07:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190901_43329_NO
"bucket7$684,:3,:6000",HH,100.0,ENZ,2019-09-01T00:09:43.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190901_58334_NO
"bucket7$685,:3,:6000",HH,100.0,ENZ,2019-09-01T00:09:58.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190901_59857_NO
"bucket7$686,:3,:6000",HH,100.0,ENZ,2019-09-01T00:10:32.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190901_63234_NO
"bucket7$687,:3,:6000",HH,100.0,ENZ,2019-09-01T00:01:16.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190901_7691_NO
"bucket7$688,:3,:6000",HH,100.0,ENZ,2019-09-01T00:13:30.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190901_81009_NO
"bucket7$689,:3,:6000",HH,100.0,ENZ,2019-09-20T00:01:45.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190920_10547_NO
"bucket7$690,:3,:6000",HH,100.0,ENZ,2019-09-20T00:10:55.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190920_65511_NO
"bucket8$906,:3,:6000",HH,100.0,ENZ,2019-09-20T00:01:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190920_6858_NO
"bucket8$907,:3,:6000",HH,100.0,ENZ,2019-09-20T00:12:01.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190920_72118_NO
"bucket8$908,:3,:6000",HH,100.0,ENZ,2019-09-20T00:12:01.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190920_72142_NO
"bucket7$691,:3,:6000",HH,100.0,ENZ,2019-09-20T00:13:34.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190920_81427_NO
"bucket7$692,:3,:6000",HH,100.0,ENZ,2019-09-20T00:13:36.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190920_81694_NO
"bucket7$693,:3,:6000",HH,100.0,ENZ,2019-09-21T00:05:01.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190921_30151_NO
"bucket7$694,:3,:6000",HH,100.0,ENZ,2019-09-21T00:05:26.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190921_32681_NO
"bucket8$909,:3,:6000",HH,100.0,ENZ,2019-09-21T00:08:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190921_48069_NO
"bucket7$695,:3,:6000",HH,100.0,ENZ,2019-09-21T00:08:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190921_49550_NO
"bucket9$918,:3,:6000",HH,100.0,ENZ,2019-09-21T00:11:01.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190921_66139_NO
"bucket8$910,:3,:6000",HH,100.0,ENZ,2019-09-21T00:11:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190921_66202_NO
"bucket8$911,:3,:6000",HH,100.0,ENZ,2019-09-21T00:12:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190921_76238_NO
"bucket7$696,:3,:6000",HH,100.0,ENZ,2019-09-22T00:02:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190922_12710_NO
"bucket7$697,:3,:6000",HH,100.0,ENZ,2019-09-22T00:02:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190922_15756_NO
"bucket8$912,:3,:6000",HH,100.0,ENZ,2019-09-22T00:03:09.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190922_18936_NO
"bucket7$698,:3,:6000",HH,100.0,ENZ,2019-09-22T00:03:40.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190922_22005_NO
"bucket8$913,:3,:6000",HH,100.0,ENZ,2019-09-22T00:05:43.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190922_34318_NO
"bucket7$699,:3,:6000",HH,100.0,ENZ,2019-09-22T00:10:53.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190922_65350_NO
"bucket7$700,:3,:6000",HH,100.0,ENZ,2019-09-22T00:12:52.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190922_77229_NO
"bucket9$919,:3,:6000",HH,100.0,ENZ,2019-09-23T00:05:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190923_31202_NO
"bucket7$701,:3,:6000",HH,100.0,ENZ,2019-09-23T00:05:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190923_33796_NO
"bucket7$702,:3,:6000",HH,100.0,ENZ,2019-09-23T00:06:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190923_37377_NO
"bucket7$703,:3,:6000",HH,100.0,ENZ,2019-09-23T00:06:16.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190923_37605_NO
"bucket7$704,:3,:6000",HH,100.0,ENZ,2019-09-23T00:09:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190923_56772_NO
"bucket7$705,:3,:6000",HH,100.0,ENZ,2019-09-23T00:10:21.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190923_62196_NO
"bucket7$706,:3,:6000",HH,100.0,ENZ,2019-09-23T00:11:40.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190923_70075_NO
"bucket7$707,:3,:6000",HH,100.0,ENZ,2019-09-24T00:01:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190924_10106_NO
"bucket7$708,:3,:6000",HH,100.0,ENZ,2019-09-24T00:02:22.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190924_14268_NO
"bucket7$709,:3,:6000",HH,100.0,ENZ,2019-09-24T00:02:43.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190924_16351_NO
"bucket8$914,:3,:6000",HH,100.0,ENZ,2019-09-24T00:03:12.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190924_19285_NO
"bucket8$915,:3,:6000",HH,100.0,ENZ,2019-09-24T00:06:39.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190924_39902_NO
"bucket7$710,:3,:6000",HH,100.0,ENZ,2019-09-24T00:07:32.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190924_45208_NO
"bucket8$916,:3,:6000",HH,100.0,ENZ,2019-09-24T00:00:54.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190924_5440_NO
"bucket7$711,:3,:6000",HH,100.0,ENZ,2019-09-25T00:03:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190925_19813_NO
"bucket8$917,:3,:6000",HH,100.0,ENZ,2019-09-25T00:05:53.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190925_35314_NO
"bucket7$712,:3,:6000",HH,100.0,ENZ,2019-09-25T00:06:09.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190925_36942_NO
"bucket7$713,:3,:6000",HH,100.0,ENZ,2019-09-25T00:07:06.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190925_42669_NO
"bucket8$918,:3,:6000",HH,100.0,ENZ,2019-09-25T00:08:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190925_48757_NO
"bucket7$714,:3,:6000",HH,100.0,ENZ,2019-09-25T00:09:36.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190925_57697_NO
"bucket7$715,:3,:6000",HH,100.0,ENZ,2019-09-25T00:13:38.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190925_81857_NO
"bucket7$716,:3,:6000",HH,100.0,ENZ,2019-09-26T00:03:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190926_18285_NO
"bucket7$717,:3,:6000",HH,100.0,ENZ,2019-09-26T00:06:44.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190926_40420_NO
"bucket7$718,:3,:6000",HH,100.0,ENZ,2019-09-26T00:07:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190926_43318_NO
"bucket7$719,:3,:6000",HH,100.0,ENZ,2019-09-26T00:08:54.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190926_53459_NO
"bucket9$920,:3,:6000",HH,100.0,ENZ,2019-09-26T00:09:20.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190926_56096_NO
"bucket7$720,:3,:6000",HH,100.0,ENZ,2019-09-26T00:11:48.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190926_70846_NO
"bucket7$721,:3,:6000",HH,100.0,ENZ,2019-09-26T00:12:06.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190926_72664_NO
"bucket7$722,:3,:6000",HH,100.0,ENZ,2019-09-27T00:02:30.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190927_15074_NO
"bucket7$723,:3,:6000",HH,100.0,ENZ,2019-09-27T00:04:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190927_26774_NO
"bucket8$919,:3,:6000",HH,100.0,ENZ,2019-09-27T00:06:32.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190927_39216_NO
"bucket8$920,:3,:6000",HH,100.0,ENZ,2019-09-27T00:09:00.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190927_54049_NO
"bucket9$921,:3,:6000",HH,100.0,ENZ,2019-09-27T00:10:50.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190927_65018_NO
"bucket7$724,:3,:6000",HH,100.0,ENZ,2019-09-27T00:13:09.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190927_78977_NO
"bucket9$922,:3,:6000",HH,100.0,ENZ,2019-09-27T00:13:24.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190927_80407_NO
"bucket7$725,:3,:6000",HH,100.0,ENZ,2019-09-28T00:03:06.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190928_18681_NO
"bucket7$726,:3,:6000",HH,100.0,ENZ,2019-09-28T00:03:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190928_19521_NO
"bucket8$921,:3,:6000",HH,100.0,ENZ,2019-09-28T00:03:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190928_21739_NO
"bucket7$727,:3,:6000",HH,100.0,ENZ,2019-09-28T00:04:36.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190928_27652_NO
"bucket7$728,:3,:6000",HH,100.0,ENZ,2019-09-28T00:00:35.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190928_3599_NO
"bucket8$922,:3,:6000",HH,100.0,ENZ,2019-09-28T00:06:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190928_37561_NO
"bucket9$923,:3,:6000",HH,100.0,ENZ,2019-09-28T00:08:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190928_51736_NO
"bucket7$729,:3,:6000",HH,100.0,ENZ,2019-09-29T00:04:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190929_25580_NO
"bucket7$730,:3,:6000",HH,100.0,ENZ,2019-09-29T00:05:14.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190929_31431_NO
"bucket8$923,:3,:6000",HH,100.0,ENZ,2019-09-29T00:05:45.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190929_34595_NO
"bucket7$731,:3,:6000",HH,100.0,ENZ,2019-09-29T00:06:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190929_37108_NO
"bucket7$732,:3,:6000",HH,100.0,ENZ,2019-09-29T00:06:43.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190929_40381_NO
"bucket8$924,:3,:6000",HH,100.0,ENZ,2019-09-29T00:08:36.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190929_51634_NO
"bucket7$733,:3,:6000",HH,100.0,ENZ,2019-09-29T00:11:33.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190929_69369_NO
"bucket7$734,:3,:6000",HH,100.0,ENZ,2019-09-02T00:02:49.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190902_16996_NO
"bucket7$735,:3,:6000",HH,100.0,ENZ,2019-09-02T00:07:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190902_47904_NO
"bucket9$924,:3,:6000",HH,100.0,ENZ,2019-09-02T00:08:10.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190902_49066_NO
"bucket7$736,:3,:6000",HH,100.0,ENZ,2019-09-02T00:09:34.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190902_57484_NO
"bucket7$737,:3,:6000",HH,100.0,ENZ,2019-09-02T00:09:42.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190902_58264_NO
"bucket7$738,:3,:6000",HH,100.0,ENZ,2019-09-02T00:11:15.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190902_67513_NO
"bucket7$739,:3,:6000",HH,100.0,ENZ,2019-09-02T00:14:17.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190902_85736_NO
"bucket8$925,:3,:6000",HH,100.0,ENZ,2019-09-30T00:00:11.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190930_1189_NO
"bucket7$740,:3,:6000",HH,100.0,ENZ,2019-09-30T00:00:18.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190930_1885_NO
"bucket7$741,:3,:6000",HH,100.0,ENZ,2019-09-30T00:03:41.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190930_22103_NO
"bucket7$742,:3,:6000",HH,100.0,ENZ,2019-09-30T00:05:14.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190930_31467_NO
"bucket9$925,:3,:6000",HH,100.0,ENZ,2019-09-30T00:05:29.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190930_32919_NO
"bucket7$743,:3,:6000",HH,100.0,ENZ,2019-09-30T00:09:48.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190930_58821_NO
"bucket7$744,:3,:6000",HH,100.0,ENZ,2019-09-30T00:09:57.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190930_59754_NO
"bucket7$745,:3,:6000",HH,100.0,ENZ,2019-09-03T00:01:53.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190903_11365_NO
"bucket7$746,:3,:6000",HH,100.0,ENZ,2019-09-03T00:02:13.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190903_13371_NO
"bucket7$747,:3,:6000",HH,100.0,ENZ,2019-09-03T00:03:36.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190903_21613_NO
"bucket8$926,:3,:6000",HH,100.0,ENZ,2019-09-03T00:08:57.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190903_53760_NO
"bucket9$926,:3,:6000",HH,100.0,ENZ,2019-09-03T00:11:50.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190903_71071_NO
"bucket7$748,:3,:6000",HH,100.0,ENZ,2019-09-03T00:12:16.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190903_73697_NO
"bucket7$749,:3,:6000",HH,100.0,ENZ,2019-09-03T00:12:45.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190903_76572_NO
"bucket9$927,:3,:6000",HH,100.0,ENZ,2019-09-04T00:02:46.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190904_16641_NO
"bucket7$750,:3,:6000",HH,100.0,ENZ,2019-09-04T00:04:02.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190904_24268_NO
"bucket7$751,:3,:6000",HH,100.0,ENZ,2019-09-04T00:05:27.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190904_32776_NO
"bucket7$752,:3,:6000",HH,100.0,ENZ,2019-09-04T00:06:07.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190904_36766_NO
"bucket8$927,:3,:6000",HH,100.0,ENZ,2019-09-04T00:07:05.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190904_42570_NO
"bucket7$753,:3,:6000",HH,100.0,ENZ,2019-09-04T00:07:50.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190904_47013_NO
"bucket7$754,:3,:6000",HH,100.0,ENZ,2019-09-04T00:12:34.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190904_75432_NO
"bucket7$755,:3,:6000",HH,100.0,ENZ,2019-09-05T00:08:43.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190905_52321_NO
"bucket8$928,:3,:6000",HH,100.0,ENZ,2019-09-05T00:09:19.000000Z,CHC2,KS,37.777699,127.814499,268.0,dev,_CHC2_HH,6000,KS.CHC2.HH.KS20190905_55953_NO
"bucket9$928,:3,:6000",HH,100.0,ENZ,2019-09-05T00:10:08.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190905_60831_NO
"bucket9$929,:3,:6000",HH,100.0,ENZ,2019-09-05T00:10:20.000000Z,CHC2,KS,37.777699,127.814499,268.0,test,_CHC2_HH,6000,KS.CHC2.HH.KS20190905_62091_NO
"bucket7$756,:3,:6000",HH,100.0,ENZ,2019-09-05T00:10:59.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190905_65965_NO
"bucket7$757,:3,:6000",HH,100.0,ENZ,2019-09-05T00:13:14.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190905_79434_NO
"bucket7$758,:3,:6000",HH,100.0,ENZ,2019-09-05T00:13:37.000000Z,CHC2,KS,37.777699,127.814499,268.0,train,_CHC2_HH,6000,KS.CHC2.HH.KS20190905_81790_NO
