index,trace_name,trace_channel,trace_sampling_rate_hz,trace_component_order,trace_start_time,station_code,station_network_code,station_latitude_deg,station_longitude_deg,station_elevation_m,split,trace_chunk,trace_npts,trace_name_original
7822,"bucket8$787,:3,:6000",HH,100.0,ENZ,2018-12-31T00:01:29.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20181231_8966_NO
7823,"bucket6$354,:3,:6000",HH,100.0,ENZ,2019-01-01T10:50:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190101_3902188_NO
7824,"bucket6$355,:3,:6000",HH,100.0,ENZ,2018-12-31T07:10:35.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20181231_2583509_NO
7825,"bucket9$537,:3,:6000",HH,100.0,ENZ,2019-01-01T18:41:18.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190101_6727803_NO
7826,"bucket6$356,:3,:6000",HH,100.0,ENZ,2019-01-01T18:18:41.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190101_6592129_NO
7827,"bucket6$357,:3,:6000",HH,100.0,ENZ,2019-01-01T05:12:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190101_1872880_NO
7828,"bucket6$358,:3,:6000",HH,100.0,ENZ,2019-01-01T01:56:45.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190101_700576_NO
7829,"bucket8$788,:3,:6000",HH,100.0,ENZ,2019-01-02T10:01:40.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190102_3610075_NO
7830,"bucket6$359,:3,:6000",HH,100.0,ENZ,2019-01-01T02:30:46.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190101_904675_NO
7831,"bucket6$360,:3,:6000",HH,100.0,ENZ,2019-01-02T12:59:41.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190102_4678121_NO
7832,"bucket9$538,:3,:6000",HH,100.0,ENZ,2019-01-02T10:59:45.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190102_3958552_NO
7833,"bucket8$789,:3,:6000",HH,100.0,ENZ,2019-01-01T19:27:47.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190101_7006751_NO
7834,"bucket6$361,:3,:6000",HH,100.0,ENZ,2019-01-02T15:33:03.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190102_5598349_NO
7835,"bucket9$539,:3,:6000",HH,100.0,ENZ,2019-01-02T13:36:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190102_4899007_NO
7836,"bucket6$362,:3,:6000",HH,100.0,ENZ,2019-01-02T18:44:14.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190102_6745408_NO
7837,"bucket6$363,:3,:6000",HH,100.0,ENZ,2019-01-03T03:25:48.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_1234870_NO
7838,"bucket6$364,:3,:6000",HH,100.0,ENZ,2019-01-02T19:19:12.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190102_6955242_NO
7839,"bucket6$365,:3,:6000",HH,100.0,ENZ,2019-01-03T07:45:48.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_2794808_NO
7840,"bucket6$366,:3,:6000",HH,100.0,ENZ,2019-01-03T04:51:44.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_1750415_NO
7841,"bucket6$367,:3,:6000",HH,100.0,ENZ,2019-01-03T09:13:15.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_3319507_NO
7842,"bucket6$368,:3,:6000",HH,100.0,ENZ,2019-01-03T11:10:31.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_4023194_NO
7843,"bucket6$369,:3,:6000",HH,100.0,ENZ,2019-01-03T12:21:06.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_4446621_NO
7844,"bucket6$370,:3,:6000",HH,100.0,ENZ,2019-01-03T15:49:38.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_5697869_NO
7845,"bucket6$371,:3,:6000",HH,100.0,ENZ,2019-01-03T18:39:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190103_6717371_NO
7846,"bucket6$372,:3,:6000",HH,100.0,ENZ,2019-01-04T00:23:44.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_142418_NO
7847,"bucket6$373,:3,:6000",HH,100.0,ENZ,2019-01-04T06:32:58.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_2357812_NO
7848,"bucket6$374,:3,:6000",HH,100.0,ENZ,2019-01-04T13:45:51.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_4955189_NO
7849,"bucket6$375,:3,:6000",HH,100.0,ENZ,2019-01-04T00:08:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_50191_NO
7850,"bucket6$376,:3,:6000",HH,100.0,ENZ,2019-01-04T15:03:45.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_5422516_NO
7851,"bucket8$790,:3,:6000",HH,100.0,ENZ,2019-01-04T16:41:03.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_6006369_NO
7852,"bucket9$540,:3,:6000",HH,100.0,ENZ,2019-01-04T17:01:04.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_6126479_NO
7853,"bucket6$377,:3,:6000",HH,100.0,ENZ,2019-01-04T17:11:11.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190104_6187128_NO
7854,"bucket6$378,:3,:6000",HH,100.0,ENZ,2019-01-05T02:47:06.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_1002638_NO
7855,"bucket9$541,:3,:6000",HH,100.0,ENZ,2019-01-05T03:06:29.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_1118982_NO
7856,"bucket6$379,:3,:6000",HH,100.0,ENZ,2019-01-05T04:59:31.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_1797131_NO
7857,"bucket6$380,:3,:6000",HH,100.0,ENZ,2019-01-05T05:24:31.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_1947198_NO
7858,"bucket6$381,:3,:6000",HH,100.0,ENZ,2019-01-05T05:32:36.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_1995681_NO
7859,"bucket6$382,:3,:6000",HH,100.0,ENZ,2019-01-05T11:19:27.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_4076704_NO
7860,"bucket8$791,:3,:6000",HH,100.0,ENZ,2019-01-05T01:35:01.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_570121_NO
7861,"bucket6$383,:3,:6000",HH,100.0,ENZ,2019-01-05T22:56:49.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190105_8260956_NO
7862,"bucket8$792,:3,:6000",HH,100.0,ENZ,2019-01-06T03:21:23.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190106_1208335_NO
7863,"bucket9$542,:3,:6000",HH,100.0,ENZ,2019-01-06T04:17:09.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190106_1542909_NO
7864,"bucket8$793,:3,:6000",HH,100.0,ENZ,2019-01-06T01:44:45.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190106_628500_NO
7865,"bucket8$794,:3,:6000",HH,100.0,ENZ,2019-01-06T01:59:28.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190106_716889_NO
7866,"bucket6$384,:3,:6000",HH,100.0,ENZ,2019-01-06T22:11:34.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190106_7989454_NO
7867,"bucket6$385,:3,:6000",HH,100.0,ENZ,2019-01-06T05:53:14.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190106_2119474_NO
7868,"bucket6$386,:3,:6000",HH,100.0,ENZ,2019-01-06T05:32:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190106_1992846_NO
7869,"bucket6$387,:3,:6000",HH,100.0,ENZ,2019-01-07T00:29:26.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_176677_NO
7870,"bucket6$388,:3,:6000",HH,100.0,ENZ,2019-01-07T09:16:23.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_3338369_NO
7871,"bucket6$389,:3,:6000",HH,100.0,ENZ,2019-01-07T12:38:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_4551375_NO
7872,"bucket6$390,:3,:6000",HH,100.0,ENZ,2019-01-07T13:48:06.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_4968630_NO
7873,"bucket6$391,:3,:6000",HH,100.0,ENZ,2019-01-07T15:36:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_5617095_NO
7874,"bucket8$795,:3,:6000",HH,100.0,ENZ,2019-01-07T23:38:05.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_8508529_NO
7875,"bucket6$392,:3,:6000",HH,100.0,ENZ,2019-01-07T14:31:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_5226805_NO
7876,"bucket8$796,:3,:6000",HH,100.0,ENZ,2019-01-07T15:23:16.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190107_5539601_NO
7877,"bucket9$543,:3,:6000",HH,100.0,ENZ,2019-01-08T04:40:28.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_1682875_NO
7878,"bucket6$393,:3,:6000",HH,100.0,ENZ,2019-01-08T00:28:06.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_168616_NO
7879,"bucket6$394,:3,:6000",HH,100.0,ENZ,2019-01-08T11:07:57.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_4007760_NO
7880,"bucket6$395,:3,:6000",HH,100.0,ENZ,2019-01-08T11:57:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_4305323_NO
7881,"bucket9$544,:3,:6000",HH,100.0,ENZ,2019-01-08T12:24:51.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_4469119_NO
7882,"bucket6$396,:3,:6000",HH,100.0,ENZ,2019-01-08T14:40:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_5283344_NO
7883,"bucket6$397,:3,:6000",HH,100.0,ENZ,2019-01-08T16:10:39.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_5823904_NO
7884,"bucket6$398,:3,:6000",HH,100.0,ENZ,2019-01-08T12:56:49.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190108_4660964_NO
7885,"bucket6$399,:3,:6000",HH,100.0,ENZ,2019-01-09T03:21:01.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_1206109_NO
7886,"bucket6$400,:3,:6000",HH,100.0,ENZ,2019-01-09T09:34:07.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_3444732_NO
7887,"bucket6$401,:3,:6000",HH,100.0,ENZ,2019-01-09T14:30:16.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_5221681_NO
7888,"bucket6$402,:3,:6000",HH,100.0,ENZ,2019-01-09T15:45:38.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_5673803_NO
7889,"bucket9$545,:3,:6000",HH,100.0,ENZ,2019-01-09T21:31:47.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_7750701_NO
7890,"bucket6$403,:3,:6000",HH,100.0,ENZ,2019-01-09T23:11:51.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_8351191_NO
7891,"bucket6$404,:3,:6000",HH,100.0,ENZ,2019-01-09T02:40:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_960807_NO
7892,"bucket6$405,:3,:6000",HH,100.0,ENZ,2019-01-09T21:39:53.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190109_7799350_NO
7893,"bucket6$406,:3,:6000",HH,100.0,ENZ,2019-01-10T05:52:29.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_2114941_NO
7894,"bucket8$797,:3,:6000",HH,100.0,ENZ,2019-01-10T06:07:16.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_2203616_NO
7895,"bucket6$407,:3,:6000",HH,100.0,ENZ,2019-01-10T10:01:18.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_3607801_NO
7896,"bucket6$408,:3,:6000",HH,100.0,ENZ,2019-01-10T14:55:07.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_5370731_NO
7897,"bucket6$409,:3,:6000",HH,100.0,ENZ,2019-01-10T20:03:12.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_7219216_NO
7898,"bucket6$410,:3,:6000",HH,100.0,ENZ,2019-01-10T22:11:01.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_7986142_NO
7899,"bucket6$411,:3,:6000",HH,100.0,ENZ,2019-01-10T18:34:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_6687064_NO
7900,"bucket9$546,:3,:6000",HH,100.0,ENZ,2019-01-10T22:25:12.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190110_8071237_NO
7901,"bucket6$412,:3,:6000",HH,100.0,ENZ,2019-01-11T08:13:00.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_2958096_NO
7902,"bucket6$413,:3,:6000",HH,100.0,ENZ,2019-01-11T08:33:18.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_3079898_NO
7903,"bucket6$414,:3,:6000",HH,100.0,ENZ,2019-01-11T08:41:27.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_3128728_NO
7904,"bucket6$415,:3,:6000",HH,100.0,ENZ,2019-01-11T12:26:27.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_4478732_NO
7905,"bucket6$416,:3,:6000",HH,100.0,ENZ,2019-01-11T12:45:28.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_4592824_NO
7906,"bucket9$547,:3,:6000",HH,100.0,ENZ,2019-01-11T14:06:55.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_5081571_NO
7907,"bucket6$417,:3,:6000",HH,100.0,ENZ,2019-01-11T20:06:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_7239029_NO
7908,"bucket6$418,:3,:6000",HH,100.0,ENZ,2019-01-11T23:05:36.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190111_8313611_NO
7909,"bucket6$419,:3,:6000",HH,100.0,ENZ,2019-01-12T04:06:15.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_1477597_NO
7910,"bucket9$548,:3,:6000",HH,100.0,ENZ,2019-01-12T00:25:18.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_151895_NO
7911,"bucket9$549,:3,:6000",HH,100.0,ENZ,2019-01-12T05:59:07.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_2154706_NO
7912,"bucket9$550,:3,:6000",HH,100.0,ENZ,2019-01-12T15:26:06.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_5556692_NO
7913,"bucket6$420,:3,:6000",HH,100.0,ENZ,2019-01-12T17:48:41.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_6412169_NO
7914,"bucket9$551,:3,:6000",HH,100.0,ENZ,2019-01-12T18:35:06.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_6690644_NO
7915,"bucket6$421,:3,:6000",HH,100.0,ENZ,2019-01-12T21:20:26.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_7682614_NO
7916,"bucket6$422,:3,:6000",HH,100.0,ENZ,2019-01-12T02:25:14.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190112_871415_NO
7917,"bucket6$423,:3,:6000",HH,100.0,ENZ,2019-01-13T04:35:52.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_1655270_NO
7918,"bucket6$424,:3,:6000",HH,100.0,ENZ,2019-01-13T14:04:08.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_5064876_NO
7919,"bucket6$425,:3,:6000",HH,100.0,ENZ,2019-01-13T14:42:30.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_5295087_NO
7920,"bucket6$426,:3,:6000",HH,100.0,ENZ,2019-01-13T18:13:38.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_6561819_NO
7921,"bucket6$427,:3,:6000",HH,100.0,ENZ,2019-01-13T18:16:36.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_6579680_NO
7922,"bucket9$552,:3,:6000",HH,100.0,ENZ,2019-01-13T20:56:53.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_7541305_NO
7923,"bucket6$428,:3,:6000",HH,100.0,ENZ,2019-01-14T03:48:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190114_1371301_NO
7924,"bucket6$429,:3,:6000",HH,100.0,ENZ,2019-01-14T05:24:04.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190114_1944427_NO
7925,"bucket6$430,:3,:6000",HH,100.0,ENZ,2019-01-13T23:36:43.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_8500348_NO
7926,"bucket6$431,:3,:6000",HH,100.0,ENZ,2019-01-13T23:46:57.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190113_8561721_NO
7927,"bucket6$432,:3,:6000",HH,100.0,ENZ,2019-01-14T01:16:10.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190114_457098_NO
7928,"bucket8$798,:3,:6000",HH,100.0,ENZ,2019-01-14T13:47:03.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190114_4962397_NO
7929,"bucket9$553,:3,:6000",HH,100.0,ENZ,2019-01-14T14:15:39.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190114_5133957_NO
7930,"bucket8$799,:3,:6000",HH,100.0,ENZ,2019-01-14T18:41:56.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190114_6731637_NO
7931,"bucket9$554,:3,:6000",HH,100.0,ENZ,2019-01-14T23:21:09.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190114_8406969_NO
7932,"bucket9$555,:3,:6000",HH,100.0,ENZ,2019-01-15T10:16:54.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_3701467_NO
7933,"bucket9$556,:3,:6000",HH,100.0,ENZ,2019-01-15T16:32:29.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_5954975_NO
7934,"bucket9$557,:3,:6000",HH,100.0,ENZ,2019-01-15T01:10:48.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_424824_NO
7935,"bucket6$433,:3,:6000",HH,100.0,ENZ,2019-01-15T16:36:12.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_5977263_NO
7936,"bucket6$434,:3,:6000",HH,100.0,ENZ,2019-01-15T20:53:13.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_7519379_NO
7937,"bucket6$435,:3,:6000",HH,100.0,ENZ,2019-01-15T22:18:26.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_8030676_NO
7938,"bucket9$558,:3,:6000",HH,100.0,ENZ,2019-01-15T21:04:15.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_7585509_NO
7939,"bucket6$436,:3,:6000",HH,100.0,ENZ,2019-01-15T22:46:18.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190115_8197858_NO
7940,"bucket9$559,:3,:6000",HH,100.0,ENZ,2019-01-16T03:40:45.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_1324583_NO
7941,"bucket9$560,:3,:6000",HH,100.0,ENZ,2019-01-16T05:09:13.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_1855304_NO
7942,"bucket6$437,:3,:6000",HH,100.0,ENZ,2019-01-16T09:08:33.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_3291375_NO
7943,"bucket6$438,:3,:6000",HH,100.0,ENZ,2019-01-16T10:02:11.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_3613185_NO
7944,"bucket9$561,:3,:6000",HH,100.0,ENZ,2019-01-16T17:16:13.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_6217362_NO
7945,"bucket6$439,:3,:6000",HH,100.0,ENZ,2019-01-16T22:30:31.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_8103159_NO
7946,"bucket8$800,:3,:6000",HH,100.0,ENZ,2019-01-16T23:31:21.000000Z,SEO2,KS,37.493801,126.917198,114.0,test,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_8468105_NO
7947,"bucket9$562,:3,:6000",HH,100.0,ENZ,2019-01-16T01:50:14.000000Z,SEO2,KS,37.493801,126.917198,114.0,dev,_SEO2_HH,6000,KS.SEO2.HH.KS20190116_661497_NO
7948,"bucket6$440,:3,:6000",HH,100.0,ENZ,2019-01-17T08:02:34.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190117_2895440_NO
7949,"bucket6$441,:3,:6000",HH,100.0,ENZ,2019-01-17T08:34:54.000000Z,SEO2,KS,37.493801,126.917198,114.0,train,_SEO2_HH,6000,KS.SEO2.HH.KS20190117_3089495_NO
